REVENUE,CROSS_SELL_SUCCESS,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
1400.00,1,39.00,3.00,8.00,7.00,70.56,1.00,2.00,1.00,0.00,6.00,2.00,13.00,0.00,3.00,1.00,0.00,179.60,6.00,1.00,3.00,13.00,415.00
2610.00,1,223.00,8.00,8.00,8.00,119.04,1.00,6.00,0.00,1.00,5.00,2.00,1.00,2.00,5.00,1.00,0.00,203.10,6.00,1.00,3.00,13.00,202.00
2371.25,1,123.00,1.00,7.00,10.00,50.00,1.00,2.00,0.00,0.00,5.00,2.00,7.00,2.00,0.00,1.00,0.00,139.30,6.00,0.00,2.00,17.00,0.00
1950.00,1,198.00,4.00,4.00,8.00,127.46,1.00,0.00,0.00,0.00,6.00,1.00,12.00,0.00,0.00,0.00,0.00,203.00,6.00,1.00,3.00,13.00,298.00
8347.50,1,82.00,1.00,8.00,5.00,41.00,1.00,2.00,0.00,1.00,5.00,1.00,51.00,0.00,6.00,0.00,0.00,203.60,6.00,2.00,3.00,14.00,0.00
5040.00,1,92.00,4.00,10.00,2.00,120.94,1.00,5.00,0.00,1.00,5.00,2.00,4.00,0.00,7.00,0.00,0.00,185.60,6.00,1.00,4.00,10.00,350.00
2625.00,1,94.00,3.00,6.00,10.00,89.00,1.00,1.00,0.00,1.00,6.00,2.00,5.00,5.00,2.00,1.00,0.00,215.40,6.00,1.00,3.00,13.00,306.00
1890.00,1,99.00,3.00,5.00,10.00,102.42,1.00,1.00,0.00,1.00,5.00,1.00,5.00,0.00,1.00,0.00,0.00,260.10,6.00,0.00,3.00,13.00,0.00
1935.00,1,98.00,3.00,5.00,3.00,132.00,1.00,1.00,0.00,0.00,6.00,2.00,31.00,2.00,6.00,0.00,0.00,214.20,6.00,1.00,2.00,15.00,576.00
2712.50,1,70.00,1.00,4.00,7.00,59.00,1.00,2.00,0.00,0.00,5.00,1.00,9.00,0.00,2.00,0.00,0.00,143.60,6.00,2.00,3.00,11.00,0.00
1540.00,1,113.00,2.00,7.00,3.00,119.00,1.00,5.00,0.00,0.00,5.00,2.00,12.00,9.00,0.00,0.00,0.00,155.60,6.00,0.00,3.00,12.00,0.00
1850.00,1,58.00,6.00,5.00,10.00,111.26,1.00,0.00,0.00,0.00,6.00,1.00,7.00,0.00,5.00,1.00,0.00,183.80,6.00,0.00,4.00,11.00,0.00
2850.75,1,65.00,1.00,4.00,8.00,38.00,0.00,2.00,0.00,1.00,6.00,1.00,13.00,0.00,3.00,1.00,1.00,157.30,6.00,1.00,3.00,11.00,0.00
2532.25,1,55.00,1.00,5.00,3.00,33.00,1.00,3.00,0.00,0.00,6.00,1.00,5.00,0.00,4.00,1.00,0.00,180.60,6.00,0.00,3.00,12.00,420.00
1350.00,1,65.00,6.00,5.00,3.00,104.10,1.00,1.00,1.00,0.00,6.00,1.00,14.00,3.00,1.00,0.00,0.00,165.60,6.00,0.00,2.00,16.00,0.00
1930.00,1,55.00,6.00,6.00,7.00,82.15,1.00,1.00,0.00,1.00,5.00,1.00,8.00,0.00,1.00,0.00,0.00,159.30,6.00,1.00,3.00,14.00,0.00
1550.00,1,56.00,8.00,6.00,3.00,90.94,1.00,1.00,0.00,0.00,5.00,2.00,2.00,0.00,6.00,0.00,0.00,176.80,6.00,0.00,3.00,14.00,0.00
823.00,1,14.00,6.00,11.00,7.00,98.20,1.00,2.00,0.00,0.00,6.00,1.00,46.00,0.00,0.00,0.00,0.00,134.40,6.00,0.00,1.00,17.00,0.00
1615.00,1,54.00,3.00,6.00,3.00,118.50,1.00,0.00,0.00,1.00,5.00,1.00,36.00,0.00,1.00,1.00,1.00,178.80,6.00,2.00,2.00,15.00,0.00
3337.50,1,91.00,6.00,7.00,8.00,94.20,1.00,0.00,0.00,1.00,6.00,1.00,14.00,2.00,3.00,1.00,1.00,201.30,6.00,1.00,3.00,13.00,0.00
2505.00,1,48.00,3.00,8.00,1.00,175.35,1.00,0.00,1.00,1.00,5.00,1.00,2.00,0.00,1.00,1.00,0.00,160.20,6.00,1.00,3.00,12.00,126.00
1850.00,1,56.00,7.00,6.00,7.00,218.80,1.00,3.00,0.00,1.00,5.00,1.00,0.00,0.00,6.00,1.00,1.00,167.40,6.00,1.00,3.00,13.00,0.00
2100.00,1,48.00,8.00,6.00,10.00,75.50,1.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,6.00,0.00,0.00,143.60,6.00,0.00,3.00,15.00,266.00
3345.00,1,67.00,4.00,7.00,10.00,93.00,1.00,0.00,0.00,1.00,6.00,2.00,3.00,0.00,3.00,0.00,0.00,195.90,6.00,1.00,4.00,10.00,0.00
1500.00,1,33.00,7.00,4.00,2.00,105.91,1.00,2.00,1.00,1.00,5.00,1.00,9.00,0.00,1.00,0.00,0.00,162.00,6.00,1.00,3.00,13.00,0.00
3094.50,1,94.00,4.00,7.00,9.00,121.00,1.00,0.00,1.00,1.00,5.00,1.00,36.00,0.00,3.00,1.00,0.00,236.20,6.00,1.00,3.00,13.00,600.00
3906.00,1,167.00,8.00,7.00,10.00,121.87,0.00,0.00,0.00,1.00,5.00,2.00,4.00,1.00,1.00,1.00,1.00,239.80,6.00,1.00,4.00,10.00,594.00
2121.00,1,124.00,5.00,7.00,10.00,98.11,1.00,3.00,0.00,1.00,5.00,1.00,47.00,0.00,4.00,0.00,0.00,158.80,6.00,0.00,3.00,14.00,0.00
1030.00,1,13.00,9.00,12.00,10.00,116.99,1.00,1.00,0.00,1.00,6.00,2.00,6.00,0.00,0.00,1.00,0.00,122.40,6.00,0.00,4.00,11.00,0.00
2670.00,1,88.00,5.00,6.00,6.00,80.20,1.00,6.00,0.00,0.00,6.00,1.00,4.00,4.00,2.00,0.00,0.00,189.20,6.00,1.00,3.00,15.00,647.00
4790.00,1,344.00,6.00,9.00,8.00,133.91,0.00,1.00,0.00,1.00,6.00,1.00,0.00,3.00,0.00,1.00,1.00,255.20,6.00,2.00,4.00,8.00,456.00
3103.50,1,115.00,5.00,9.00,10.00,105.30,0.00,1.00,0.00,1.00,5.00,2.00,15.00,4.00,2.00,1.00,0.00,207.50,6.00,1.00,3.00,15.00,194.00
5355.00,1,58.00,1.00,9.00,10.00,31.00,1.00,2.00,1.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,238.50,6.00,1.00,4.00,10.00,275.00
3259.50,1,57.00,5.00,6.00,2.00,82.04,1.00,1.00,0.00,1.00,5.00,1.00,37.00,0.00,3.00,1.00,0.00,193.50,6.00,0.00,3.00,13.00,110.00
1799.00,1,45.00,3.00,7.00,3.00,109.28,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,194.40,6.00,0.00,2.00,15.00,0.00
1840.00,1,155.00,3.00,7.00,8.00,85.20,1.00,3.00,3.00,0.00,6.00,2.00,7.00,0.00,4.00,1.00,0.00,182.00,6.00,0.00,2.00,16.00,0.00
1130.00,1,46.00,3.00,6.00,3.00,44.56,1.00,0.00,0.00,0.00,5.00,1.00,14.00,6.00,3.00,0.00,0.00,145.20,6.00,0.00,1.00,15.00,0.00
3798.00,1,83.00,7.00,9.00,9.00,80.10,1.00,2.00,0.00,0.00,5.00,1.00,20.00,0.00,1.00,1.00,0.00,204.80,6.00,2.00,3.00,11.00,0.00
3142.50,1,98.00,2.00,7.00,2.00,98.52,1.00,3.00,0.00,1.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,213.30,6.00,2.00,2.00,16.00,371.00
3675.00,1,294.00,5.00,7.00,4.00,119.11,1.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,2.00,0.00,0.00,284.00,6.00,2.00,5.00,6.00,168.00
1189.00,1,121.00,7.00,6.00,4.00,70.18,1.00,1.00,0.00,1.00,6.00,1.00,3.00,0.00,4.00,1.00,0.00,153.50,6.00,0.00,3.00,14.00,0.00
2902.50,1,130.00,6.00,7.00,2.00,114.60,1.00,0.00,0.00,1.00,6.00,2.00,1.00,2.00,0.00,1.00,1.00,211.00,6.00,2.00,3.00,11.00,0.00
4200.00,1,76.00,3.00,10.00,10.00,98.44,1.00,0.00,0.00,1.00,6.00,2.00,0.00,4.00,2.00,0.00,0.00,253.80,6.00,1.00,4.00,10.00,526.00
2222.50,1,34.00,1.00,5.00,1.00,36.00,1.00,4.00,0.00,1.00,4.00,1.00,5.00,4.00,2.00,0.00,0.00,153.10,6.00,1.00,2.00,14.00,0.00
1260.00,1,72.00,3.00,5.00,9.00,85.68,1.00,1.00,0.00,1.00,6.00,1.00,10.00,0.00,1.00,0.00,0.00,156.00,6.00,0.00,4.00,10.00,0.00
1040.00,1,13.00,5.00,12.00,4.00,58.20,1.00,2.00,0.00,1.00,6.00,2.00,24.00,7.00,2.00,0.00,0.00,222.90,6.00,0.00,1.00,15.00,0.00
1625.00,1,47.00,4.00,7.00,8.00,90.44,1.00,3.00,0.00,1.00,5.00,1.00,12.00,0.00,4.00,0.00,0.00,171.60,6.00,0.00,3.00,12.00,0.00
2925.00,1,76.00,5.00,7.00,2.00,156.96,0.00,3.00,0.00,1.00,5.00,1.00,45.00,0.00,4.00,1.00,0.00,231.20,6.00,1.00,4.00,10.00,210.00
2000.00,1,50.00,4.00,7.00,8.00,127.98,1.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,168.80,6.00,0.00,3.00,13.00,0.00
3967.50,1,115.00,7.00,9.00,2.00,99.89,1.00,1.00,1.00,1.00,6.00,2.00,50.00,0.00,0.00,1.00,0.00,197.80,6.00,1.00,4.00,12.00,320.00
1540.00,1,83.00,3.00,5.00,2.00,139.50,1.00,2.00,1.00,1.00,5.00,1.00,0.00,6.00,3.00,1.00,1.00,205.00,6.00,1.00,3.00,13.00,256.00
1850.00,1,59.00,7.00,6.00,10.00,114.58,1.00,1.00,0.00,1.00,6.00,2.00,48.00,0.00,0.00,0.00,0.00,161.00,6.00,1.00,3.00,13.00,0.00
4350.00,1,102.00,3.00,8.00,7.00,109.00,0.00,1.00,0.00,1.00,5.00,2.00,24.00,9.00,1.00,1.00,0.00,207.80,6.00,1.00,4.00,11.00,100.00
6100.00,1,278.00,5.00,8.00,3.00,134.93,1.00,1.00,3.00,0.00,5.00,2.00,12.00,1.00,4.00,1.00,1.00,267.40,6.00,2.00,4.00,10.00,472.00
3547.50,1,79.00,2.00,9.00,2.00,169.70,1.00,2.00,0.00,1.00,5.00,2.00,14.00,0.00,10.00,0.00,0.00,171.20,6.00,1.00,4.00,9.00,270.00
4800.00,1,200.00,6.00,10.00,9.00,143.57,1.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,4.00,0.00,0.00,192.20,6.00,1.00,4.00,9.00,200.00
2850.00,1,54.00,3.00,8.00,5.00,100.60,1.00,0.00,0.00,1.00,5.00,1.00,0.00,0.00,3.00,1.00,0.00,187.90,6.00,1.00,3.00,14.00,0.00
3262.50,1,241.00,7.00,6.00,10.00,122.92,1.00,0.00,0.00,1.00,6.00,2.00,6.00,0.00,1.00,0.00,0.00,216.10,6.00,2.00,3.00,13.00,0.00
2968.50,1,90.00,3.00,8.00,10.00,114.00,1.00,2.00,0.00,1.00,6.00,2.00,0.00,0.00,8.00,0.00,0.00,228.50,6.00,1.00,4.00,10.00,72.00
1405.00,1,64.00,7.00,5.00,7.00,98.50,1.00,0.00,0.00,1.00,5.00,1.00,12.00,0.00,6.00,1.00,0.00,162.50,6.00,0.00,3.00,12.00,0.00
1191.00,1,33.00,6.00,4.00,7.00,78.28,1.00,1.00,0.00,0.00,6.00,2.00,49.00,0.00,0.00,1.00,0.00,165.60,6.00,0.00,3.00,14.00,0.00
2719.50,1,94.00,9.00,5.00,9.00,114.00,1.00,1.00,0.00,1.00,6.00,1.00,5.00,2.00,2.00,0.00,0.00,216.10,6.00,1.00,3.00,13.00,227.00
1680.00,1,120.00,6.00,7.00,4.00,176.71,1.00,1.00,0.00,0.00,5.00,1.00,9.00,0.00,10.00,1.00,1.00,174.20,6.00,1.00,3.00,15.00,0.00
4884.00,1,194.00,3.00,9.00,10.00,120.91,1.00,1.00,0.00,1.00,6.00,1.00,0.00,1.00,4.00,0.00,0.00,255.10,6.00,2.00,4.00,9.00,515.00
2661.00,1,88.00,2.00,6.00,7.00,128.60,1.00,2.00,0.00,1.00,4.00,1.00,35.00,0.00,1.00,0.00,0.00,232.20,6.00,1.00,3.00,13.00,0.00
3075.00,1,69.00,9.00,9.00,2.00,124.04,1.00,0.00,0.00,1.00,5.00,2.00,4.00,0.00,6.00,1.00,0.00,204.20,6.00,1.00,4.00,12.00,306.00
1840.00,1,153.00,6.00,6.00,7.00,150.84,1.00,0.00,0.00,1.00,6.00,0.00,0.00,1.00,3.00,1.00,0.00,149.00,6.00,1.00,3.00,14.00,0.00
3679.50,1,84.00,3.00,10.00,10.00,113.63,1.00,0.00,0.00,0.00,5.00,1.00,11.00,0.00,0.00,1.00,0.00,153.70,6.00,0.00,4.00,12.00,258.00
2707.50,1,98.00,6.00,8.00,3.00,132.74,1.00,0.00,0.00,0.00,6.00,2.00,7.00,0.00,1.00,0.00,0.00,228.80,6.00,2.00,3.00,14.00,283.00
1500.00,1,102.00,2.00,6.00,7.00,110.50,1.00,0.00,1.00,1.00,5.00,1.00,1.00,8.00,10.00,1.00,0.00,174.00,6.00,1.00,3.00,14.00,0.00
2063.00,1,57.00,3.00,6.00,8.00,78.60,1.00,4.00,0.00,1.00,5.00,2.00,12.00,0.00,1.00,1.00,0.00,134.40,6.00,0.00,5.00,6.00,200.00
2095.00,1,74.00,3.00,8.00,2.00,80.93,1.00,3.00,0.00,1.00,6.00,1.00,3.00,9.00,2.00,0.00,0.00,206.80,6.00,1.00,2.00,14.00,0.00
3900.00,1,195.00,9.00,9.00,10.00,81.13,1.00,7.00,0.00,1.00,6.00,2.00,25.00,3.00,6.00,1.00,1.00,236.20,6.00,2.00,3.00,13.00,0.00
3090.00,1,256.00,12.00,7.00,5.00,120.34,1.00,2.00,0.00,1.00,6.00,2.00,30.00,0.00,2.00,0.00,0.00,218.40,6.00,1.00,3.00,11.00,198.00
2760.00,1,100.00,4.00,5.00,2.00,108.42,1.00,1.00,0.00,0.00,5.00,1.00,6.00,0.00,1.00,1.00,0.00,208.40,6.00,0.00,3.00,15.00,0.00
3195.00,1,112.00,3.00,6.00,2.00,138.22,1.00,2.00,0.00,1.00,6.00,1.00,0.00,2.00,0.00,0.00,0.00,182.20,6.00,1.00,4.00,9.00,240.00
1795.00,1,68.00,8.00,5.00,10.00,92.18,1.00,0.00,0.00,0.00,5.00,1.00,26.00,4.00,6.00,0.00,0.00,145.60,6.00,1.00,3.00,13.00,0.00
5722.50,1,57.00,1.00,7.00,1.00,52.00,1.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,223.20,6.00,1.00,3.00,11.00,372.00
1450.00,1,53.00,2.00,5.00,7.00,91.44,1.00,0.00,0.00,1.00,5.00,1.00,0.00,4.00,0.00,1.00,0.00,150.50,6.00,0.00,2.00,15.00,0.00
2130.00,1,76.00,9.00,8.00,10.00,104.50,0.00,0.00,0.00,1.00,5.00,1.00,19.00,4.00,7.00,0.00,0.00,182.00,6.00,1.00,4.00,9.00,0.00
1350.00,1,49.00,7.00,5.00,6.00,92.46,1.00,5.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,1.00,1.00,165.60,6.00,0.00,3.00,13.00,564.00
3322.50,1,59.00,4.00,8.00,1.00,121.03,1.00,2.00,0.00,1.00,6.00,2.00,0.00,0.00,5.00,0.00,0.00,196.80,6.00,1.00,4.00,10.00,84.00
2625.00,1,71.00,1.00,7.00,10.00,58.00,1.00,3.00,0.00,1.00,6.00,0.00,23.00,4.00,3.00,1.00,0.00,149.50,6.00,1.00,3.00,11.00,128.00
1260.00,1,55.00,2.00,7.00,5.00,103.25,1.00,6.00,1.00,1.00,6.00,2.00,10.00,2.00,4.00,1.00,1.00,173.40,6.00,0.00,3.00,11.00,0.00
2788.50,1,101.00,3.00,9.00,1.00,99.38,1.00,1.00,0.00,1.00,6.00,1.00,35.00,0.00,1.00,1.00,1.00,194.90,6.00,1.00,3.00,12.00,246.00
3720.00,1,115.00,3.00,9.00,4.00,95.26,0.00,4.00,0.00,0.00,5.00,1.00,9.00,5.00,2.00,1.00,0.00,163.00,6.00,1.00,4.00,12.00,270.00
3630.00,1,73.00,5.00,10.00,7.00,108.00,1.00,4.00,0.00,1.00,5.00,1.00,5.00,0.00,2.00,0.00,0.00,217.20,6.00,1.00,4.00,9.00,295.00
1180.00,1,45.00,5.00,3.00,10.00,120.08,1.00,0.00,0.00,1.00,5.00,1.00,3.00,0.00,9.00,1.00,0.00,144.00,6.00,0.00,1.00,15.00,270.00
3067.50,1,197.00,9.00,8.00,1.00,102.75,1.00,1.00,0.00,0.00,5.00,1.00,22.00,0.00,0.00,1.00,1.00,197.10,6.00,1.00,3.00,11.00,0.00
2050.00,0,76.00,4.00,6.00,3.00,83.80,1.00,2.00,0.00,1.00,5.00,1.00,14.00,3.00,5.00,0.00,0.00,211.00,6.00,2.00,3.00,11.00,0.00
1790.00,0,89.00,9.00,5.00,7.00,89.24,1.00,3.00,1.00,0.00,6.00,1.00,0.00,0.00,9.00,0.00,0.00,151.50,6.00,1.00,3.00,12.00,0.00
2050.00,0,173.00,3.00,5.00,6.00,102.80,0.00,2.00,1.00,0.00,5.00,2.00,2.00,0.00,7.00,1.00,0.00,196.40,6.00,1.00,3.00,12.00,660.00
1240.00,0,40.00,2.00,1.00,2.00,181.00,1.00,1.00,0.00,0.00,5.00,1.00,0.00,1.00,0.00,1.00,1.00,161.00,6.00,1.00,2.00,16.00,0.00
2085.00,0,57.00,9.00,7.00,10.00,85.50,1.00,1.00,0.00,1.00,6.00,1.00,4.00,0.00,3.00,0.00,0.00,171.00,6.00,0.00,3.00,14.00,196.00
1240.00,0,42.00,8.00,4.00,3.00,92.44,1.00,1.00,0.00,0.00,5.00,2.00,13.00,5.00,0.00,0.00,0.00,158.40,6.00,0.00,4.00,10.00,0.00
2835.00,0,59.00,6.00,7.00,5.00,92.28,0.00,0.00,0.00,1.00,5.00,2.00,1.00,2.00,7.00,0.00,0.00,202.00,6.00,1.00,3.00,13.00,0.00
3300.00,0,62.00,9.00,7.00,10.00,150.65,1.00,0.00,0.00,1.00,6.00,0.00,6.00,4.00,4.00,0.00,0.00,221.70,6.00,1.00,3.00,12.00,0.00
2880.00,0,220.00,11.00,8.00,9.00,76.00,1.00,1.00,0.00,1.00,5.00,1.00,11.00,0.00,1.00,0.00,0.00,241.10,6.00,1.00,3.00,11.00,525.00
5887.50,0,88.00,5.00,9.00,8.00,146.50,1.00,0.00,0.00,1.00,5.00,1.00,5.00,5.00,2.00,0.00,0.00,212.10,6.00,1.00,4.00,9.00,315.00
2517.00,0,68.00,6.00,6.00,6.00,151.87,0.00,0.00,1.00,0.00,5.00,1.00,52.00,0.00,4.00,1.00,0.00,162.00,6.00,1.00,3.00,12.00,0.00
1750.00,0,49.00,4.00,9.00,8.00,118.84,1.00,1.00,0.00,1.00,6.00,1.00,0.00,0.00,0.00,1.00,1.00,137.40,6.00,1.00,3.00,14.00,0.00
1188.00,0,30.00,2.00,3.00,5.00,65.18,1.00,1.00,0.00,1.00,5.00,2.00,0.00,1.00,4.00,0.00,0.00,153.50,6.00,0.00,3.00,13.00,0.00
1000.00,0,15.00,7.00,12.00,3.00,102.25,1.00,1.00,1.00,1.00,5.00,1.00,12.00,0.00,2.00,1.00,0.00,166.40,6.00,0.00,1.00,19.00,0.00
1575.00,0,89.00,5.00,7.00,8.00,111.40,1.00,0.00,0.00,0.00,5.00,2.00,6.00,0.00,2.00,0.00,0.00,153.90,6.00,1.00,3.00,13.00,0.00
1429.00,0,89.00,3.00,6.00,3.00,108.10,1.00,3.00,1.00,1.00,6.00,2.00,11.00,1.00,4.00,0.00,0.00,237.70,6.00,1.00,3.00,13.00,0.00
2565.00,0,50.00,4.00,8.00,9.00,94.40,1.00,5.00,1.00,1.00,5.00,0.00,13.00,0.00,1.00,1.00,1.00,199.50,6.00,1.00,3.00,11.00,0.00
3900.00,0,76.00,7.00,7.00,6.00,88.00,1.00,0.00,0.00,1.00,6.00,1.00,0.00,0.00,1.00,1.00,1.00,263.00,6.00,1.00,4.00,10.00,473.00
3675.00,0,126.00,6.00,6.00,2.00,115.25,0.00,1.00,0.00,1.00,6.00,1.00,1.00,1.00,4.00,0.00,0.00,166.20,6.00,1.00,4.00,9.00,0.00
4132.50,0,78.00,3.00,8.00,9.00,100.62,1.00,0.00,1.00,0.00,6.00,1.00,30.00,4.00,0.00,0.00,0.00,216.10,6.00,1.00,4.00,10.00,300.00
2550.00,0,136.00,6.00,7.00,1.00,105.56,1.00,0.00,0.00,1.00,6.00,1.00,36.00,0.00,2.00,1.00,0.00,182.90,6.00,0.00,3.00,12.00,120.00
2785.50,0,100.00,8.00,6.00,1.00,85.95,1.00,1.00,0.00,0.00,5.00,2.00,35.00,1.00,1.00,1.00,0.00,225.60,6.00,1.00,3.00,12.00,0.00
960.00,0,13.00,8.00,11.00,10.00,85.50,1.00,0.00,0.00,1.00,5.00,2.00,14.00,3.00,3.00,0.00,0.00,113.70,6.00,0.00,1.00,16.00,0.00
1610.00,0,41.00,4.00,3.00,2.00,106.44,1.00,1.00,0.00,0.00,6.00,1.00,0.00,0.00,8.00,1.00,0.00,147.90,6.00,0.00,2.00,17.00,0.00
3105.00,0,258.00,7.00,7.00,8.00,128.01,0.00,1.00,0.00,1.00,6.00,2.00,13.00,2.00,2.00,0.00,0.00,163.60,6.00,1.00,4.00,9.00,208.00
1810.00,0,63.00,3.00,9.00,2.00,119.20,1.00,1.00,0.00,1.00,5.00,2.00,2.00,0.00,2.00,0.00,0.00,165.90,6.00,0.00,3.00,13.00,122.00
2520.00,0,120.00,3.00,7.00,10.00,123.96,1.00,0.00,0.00,1.00,5.00,2.00,4.00,0.00,0.00,1.00,1.00,195.90,6.00,1.00,3.00,12.00,0.00
1600.00,0,50.00,3.00,7.00,2.00,88.50,1.00,3.00,0.00,1.00,5.00,1.00,52.00,3.00,3.00,0.00,0.00,188.20,6.00,2.00,3.00,14.00,0.00
1700.00,0,77.00,3.00,7.00,10.00,108.67,1.00,2.00,0.00,1.00,6.00,1.00,22.00,0.00,1.00,1.00,0.00,143.00,6.00,1.00,3.00,13.00,0.00
2505.00,0,79.00,2.00,5.00,1.00,113.16,1.00,0.00,0.00,0.00,5.00,1.00,5.00,0.00,0.00,1.00,1.00,189.40,6.00,1.00,3.00,15.00,44.00
1350.00,0,48.00,2.00,5.00,3.00,93.82,1.00,0.00,0.00,1.00,5.00,1.00,39.00,0.00,2.00,0.00,0.00,186.60,6.00,0.00,3.00,14.00,657.00
1310.00,0,72.00,8.00,3.00,3.00,112.09,0.00,0.00,0.00,1.00,5.00,2.00,0.00,1.00,9.00,0.00,0.00,171.60,6.00,1.00,2.00,15.00,0.00
1910.00,0,84.00,4.00,7.00,2.00,84.37,1.00,1.00,0.00,0.00,6.00,1.00,4.00,0.00,2.00,0.00,0.00,169.20,6.00,1.00,3.00,13.00,0.00
2706.00,0,71.00,2.00,6.00,3.00,171.82,1.00,0.00,0.00,0.00,5.00,2.00,45.00,6.00,4.00,1.00,0.00,198.10,6.00,1.00,3.00,13.00,288.00
4275.00,0,119.00,5.00,8.00,1.00,100.67,1.00,0.00,0.00,1.00,6.00,1.00,15.00,4.00,6.00,0.00,0.00,174.30,6.00,1.00,4.00,10.00,284.00
1600.00,0,45.00,2.00,6.00,3.00,84.00,1.00,1.00,0.00,1.00,6.00,2.00,0.00,7.00,3.00,0.00,0.00,200.70,6.00,0.00,2.00,17.00,0.00
1640.00,0,50.00,4.00,8.00,1.00,120.34,0.00,3.00,0.00,1.00,6.00,1.00,0.00,2.00,1.00,0.00,0.00,175.20,6.00,0.00,3.00,14.00,0.00
3282.00,0,61.00,8.00,8.00,1.00,73.25,1.00,2.00,1.00,0.00,6.00,1.00,0.00,0.00,0.00,1.00,0.00,183.60,6.00,1.00,3.00,14.00,288.00
3240.00,0,139.00,6.00,8.00,2.00,90.75,1.00,4.00,1.00,1.00,7.00,1.00,11.00,1.00,0.00,0.00,0.00,209.40,6.00,1.00,3.00,14.00,0.00
1770.00,0,39.00,9.00,7.00,10.00,148.76,1.00,0.00,0.00,1.00,6.00,2.00,24.00,0.00,2.00,1.00,0.00,168.00,6.00,0.00,2.00,18.00,0.00
3988.50,0,101.00,7.00,7.00,10.00,96.09,1.00,0.00,1.00,1.00,5.00,2.00,7.00,4.00,10.00,0.00,0.00,210.00,6.00,2.00,4.00,10.00,120.00
1369.00,0,74.00,2.00,6.00,10.00,110.00,0.00,0.00,0.00,0.00,5.00,2.00,19.00,0.00,4.00,1.00,0.00,168.00,6.00,0.00,3.00,13.00,164.00
1710.00,0,63.00,6.00,4.00,6.00,91.47,1.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,1.00,1.00,171.60,6.00,1.00,3.00,12.00,318.00
1080.00,0,12.00,5.00,11.00,7.00,75.25,1.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,5.00,0.00,0.00,166.80,6.00,0.00,2.00,16.00,0.00
2688.00,0,90.00,7.00,7.00,8.00,111.41,1.00,0.00,0.00,1.00,6.00,2.00,14.00,0.00,1.00,0.00,0.00,203.70,6.00,1.00,3.00,14.00,0.00
2250.50,0,45.00,1.00,4.00,8.00,36.00,1.00,2.00,0.00,1.00,6.00,1.00,2.00,0.00,0.00,0.00,0.00,156.00,6.00,0.00,3.00,15.00,260.00
6562.50,0,65.00,1.00,9.00,6.00,48.00,1.00,1.00,0.00,0.00,5.00,2.00,0.00,9.00,0.00,0.00,0.00,187.40,6.00,1.00,4.00,10.00,310.00
1295.00,0,49.00,3.00,4.00,7.00,101.00,1.00,0.00,0.00,0.00,5.00,2.00,11.00,1.00,3.00,0.00,0.00,205.80,6.00,1.00,3.00,14.00,0.00
2070.00,0,66.00,8.00,7.00,7.00,129.53,1.00,1.00,1.00,1.00,5.00,1.00,8.00,1.00,5.00,0.00,0.00,184.80,6.00,1.00,3.00,14.00,0.00
4020.00,0,70.00,3.00,10.00,10.00,116.70,0.00,0.00,0.00,1.00,6.00,2.00,0.00,3.00,2.00,0.00,0.00,190.50,6.00,1.00,4.00,11.00,302.00
2550.00,0,96.00,4.00,6.00,3.00,120.61,1.00,0.00,0.00,1.00,5.00,2.00,40.00,0.00,2.00,0.00,0.00,180.20,6.00,1.00,5.00,5.00,85.00
2000.00,0,56.00,8.00,8.00,3.00,221.02,1.00,1.00,0.00,1.00,6.00,2.00,8.00,1.00,6.00,0.00,0.00,226.70,6.00,1.00,3.00,13.00,0.00
2100.00,0,112.00,3.00,7.00,8.00,90.50,1.00,1.00,0.00,1.00,7.00,2.00,45.00,1.00,2.00,1.00,0.00,190.80,6.00,1.00,3.00,14.00,0.00
4350.00,0,84.00,5.00,7.00,2.00,93.30,1.00,2.00,0.00,1.00,7.00,2.00,7.00,0.00,2.00,0.00,0.00,236.50,6.00,1.00,4.00,11.00,673.00
